timestamp,Left_Heel,Left_Middle,Left_Top,Right_Heel,Right_Middle,Right_Top
1738841922.0649686,0,4095,4095,100,0,0
1738841922.1086323,0,4095,4095,367,0,0
1738841922.1578639,4095,0,0,430,0,0
1738841922.2463114,4095,0,0,1683,1136,1094
1738841922.2904398,4095,0,0,176,0,0
1738841922.3731883,4095,0,0,0,0,0
1738841922.505801,4095,0,0,332,249,226
1738841922.5505543,4095,0,0,538,464,431
1738841922.5905116,4095,0,0,2046,2065,1995
1738841922.717451,4095,0,0,0,4095,4095
1738841922.7706804,4095,0,0,0,4058,4095
1738841922.8115792,4095,0,0,169,3050,3040
1738841922.8437588,4095,0,0,4095,0,0
1738841922.9007273,0,0,4095,2352,1904,1861
1738841922.9874947,0,0,4095,256,0,0
1738841923.031877,0,0,4016,385,0,0
1738841923.063813,0,0,2721,566,0,0
1738841923.1637344,3567,2960,0,1088,0,0
1738841923.248677,4095,3957,0,933,0,0
1738841923.3391309,4095,3954,0,126,0,0
1738841923.4258413,4095,4049,0,0,0,0
1738841923.4619439,0,4095,4095,45,0,0
1738841923.5476072,0,4095,4095,329,238,231
1738841923.5920615,0,4095,4095,1495,1411,1373
1738841923.6839702,0,4095,4095,497,599,554
1738841923.7315352,0,2939,4095,0,1567,1531
1738841923.7741532,0,0,4095,0,4095,4095
1738841923.8140695,0,0,4095,0,4095,4095
1738841923.8618276,388,0,652,4095,0,0
1738841923.9521441,4095,0,0,4095,0,0
1738841924.034775,4095,2157,0,1475,0,0
1738841924.121667,4095,4095,0,2451,0,0
1738841924.210148,4095,4095,0,2244,0,0
1738841924.253063,4095,4095,0,4095,0,0
1738841924.3006382,4095,4095,0,4095,0,0
1738841924.3448842,4095,4095,0,359,0,0
1738841924.460233,4095,0,0,300,122,78
1738841924.558017,4095,0,0,741,612,579
1738841924.606095,4095,0,0,1271,1153,1118
1738841924.6421115,4095,0,0,2171,2099,2000
1738841924.7390685,3306,241,267,2295,2224,2163
1738841924.775786,0,1853,4095,0,1133,1077
1738841924.8588672,0,4095,4095,4095,38,0
1738841924.9506369,0,0,4095,4095,14,0
1738841924.9997132,0,1195,4095,3631,1355,1302
1738841925.072012,0,240,4095,1200,0,0
1738841925.1335244,4095,1989,1870,1043,0,0
1738841925.2156422,4095,4095,0,1504,0,0
1738841925.2574143,4095,0,4095,1943,0,0
1738841925.3513129,4095,0,0,2325,0,0
1738841925.4327333,4095,0,0,341,0,0
1738841925.5262718,4095,0,0,46,0,0
1738841925.5692194,4095,0,0,68,0,0
1738841925.65542,4095,0,0,235,132,102
1738841925.7402856,4095,0,0,2154,2154,2077
1738841925.8348627,4095,0,441,0,1403,1329
1738841925.8776083,3907,0,4095,0,2954,2894
1738841925.9191937,435,0,4095,0,4045,4095
1738841925.9595282,0,0,3393,0,3918,4037
1738841926.0062392,0,4095,3170,4095,0,0
1738841926.0905905,0,0,4095,2782,1980,1872
1738841926.1712391,0,0,4095,640,0,0
1738841926.2681358,0,16,3041,619,0,0
1738841926.3060043,279,464,816,1136,0,0
1738841926.3968124,4095,4095,0,1121,0,0
1738841926.4467487,4095,4095,0,1513,0,0
1738841926.4894269,4095,4095,0,191,0,0
1738841926.5299795,4095,4095,0,709,719,626
1738841926.5708127,0,4095,4095,0,0,0
1738841926.6543057,0,4095,4095,275,206,162
1738841926.7056477,0,4095,4095,861,755,710
1738841926.796176,0,4095,4095,1354,1290,1218
1738841926.8399801,0,4095,4095,2264,2196,2106
1738841926.8849475,0,4095,4095,220,272,210
1738841926.9258819,0,4095,4095,0,6,0
1738841926.9648957,0,4095,4095,0,4095,4095
1738841927.0055373,0,4095,4095,4095,0,0
1738841927.052658,0,2525,4095,0,3935,4095
1738841927.1375198,4095,4095,0,3883,257,208
1738841927.1887379,4095,4095,0,4095,0,0
1738841927.2708583,4095,4095,0,3271,0,0
1738841927.350621,4095,4095,0,4095,0,0
1738841927.4079986,4095,4095,0,4095,0,0
1738841927.4943666,4095,4095,0,4095,0,0
1738841927.5829852,4095,2800,0,720,0,0
1738841927.618911,4095,2257,0,3733,3536,3255
1738841927.6656594,4095,0,0,45,0,0
1738841927.7113087,0,4095,4095,0,0,0
1738841927.7911093,0,2913,4095,39,0,0
1738841927.8346963,0,0,4095,221,164,113
1738841927.932885,1735,3952,0,1222,1226,1158
1738841927.973419,4095,0,0,2230,2315,2237
1738841928.0151882,4095,0,0,0,477,429
1738841928.1056097,4095,0,0,0,4095,4095
1738841928.1924374,976,1835,1392,0,4081,4095
1738841928.2333796,0,4095,4095,4095,0,0
1738841928.279989,0,4095,4095,3090,113,85
1738841928.3164074,4095,4095,0,3087,0,0
1738841928.407914,4095,4095,0,4095,0,0
1738841928.4481235,4095,4095,0,2910,0,0
1738841928.4996598,4095,4095,0,3769,12,0
1738841928.589929,4095,3728,0,3730,0,0
1738841928.6337776,4095,0,0,3665,0,0
1738841928.6648097,4095,0,0,4095,0,0
1738841928.806685,4095,0,0,176,0,0
1738841928.8879557,4095,0,0,0,0,0
1738841928.9359264,4095,1410,0,37,0,0
1738841928.9727397,0,0,4095,489,406,362
1738841929.0259683,197,0,3748,1730,1687,1626
1738841929.1124496,4095,0,0,2157,2243,2146
1738841929.1578207,4095,0,0,0,3559,3379
1738841929.1974297,4095,0,0,0,4095,4095
1738841929.2893198,3870,1316,378,581,1902,1905
1738841929.331449,1117,1648,3238,4095,0,0
1738841929.3779845,0,3632,4095,4095,0,0
1738841929.4147878,0,4095,4095,3619,0,0
1738841929.506778,4095,4095,0,4095,0,0
1738841929.5481167,4095,4095,0,2203,0,0
1738841929.5962403,4095,4095,0,2959,3362,3279
1738841929.6808558,4095,4095,0,1569,528,455
1738841929.7628193,4095,4095,0,132,0,0
1738841929.8582098,4095,4095,0,96,0,0
1738841929.9448187,4095,4095,0,95,0,0
1738841929.9782531,4095,4095,0,176,307,240
1738841930.0327165,4095,4095,0,1646,2536,2438
1738841930.1185343,0,4095,4095,692,3268,3170
1738841930.1652946,0,4095,4095,0,4095,4095
1738841930.2025867,0,4095,4095,4095,0,0
1738841930.2471771,0,4095,4095,2871,1875,1825
1738841930.335623,0,145,4095,688,0,0
1738841930.376419,0,485,4095,833,0,0
1738841930.4257843,0,144,4095,573,0,0
1738841930.4710743,0,295,4095,952,0,0
1738841930.545782,0,0,4095,383,0,0
1738841930.601714,0,0,4095,837,0,0
1738841930.6438022,4095,1535,0,291,0,0
1738841930.733258,4095,2063,0,207,28,0
1738841930.862146,4095,2529,0,82,0,0
1738841930.9045084,4095,0,0,345,259,222
1738841930.9529545,4095,0,0,1239,1162,1120
1738841931.0341353,4095,0,0,2002,1903,1887
1738841931.0796652,4095,0,0,764,1197,1114
1738841931.1254795,4095,0,0,0,4095,4095
1738841931.2143352,4095,0,0,0,3865,3952
1738841931.2584257,4095,0,0,4095,0,0
1738841931.3019617,4095,0,0,2749,2288,2239
1738841931.389745,4095,4095,0,464,0,0
1738841931.4758842,4095,4095,0,707,0,0
1738841931.5163252,4095,4095,0,713,0,0
1738841931.5580635,4095,4095,0,1203,0,0
1738841931.6010723,4095,4095,0,3568,0,0
1738841931.689273,4095,4095,0,541,0,0
1738841931.7406538,4095,4095,0,349,172,147
1738841931.7836823,4095,4095,0,23,0,0
1738841931.8304007,4095,4095,0,0,0,0
1738841931.9131427,0,4095,4095,0,0,0
1738841931.9582071,0,4095,4095,0,1206,1145
1738841932.045187,0,4095,4095,0,4095,4095
1738841932.0876703,0,4095,4095,0,4095,4095
1738841932.1705954,0,4095,4095,0,4016,4095
1738841932.2169034,0,4095,4095,11,3744,3854
1738841932.3484888,0,3986,4095,2983,11,16
1738841932.3917222,0,0,4095,4095,0,0
1738841932.4405162,1278,0,2849,1374,0,0
1738841932.5223951,0,2,4095,1822,0,0
1738841932.5712185,0,0,4095,4095,0,0
1738841932.6054482,0,0,4095,4095,0,0
1738841932.6573308,4095,2192,0,1023,0,0
1738841932.6945226,4095,0,0,239,0,0
1738841932.7921104,4095,0,0,273,121,77
1738841932.8288329,4095,0,0,64,0,0
1738841932.8703449,4095,0,0,4,0,0
1738841932.9544828,4095,0,0,420,416,365
1738841933.0525029,4095,0,0,2384,2502,2422
1738841933.0952837,4095,0,0,0,122,66
1738841933.220773,4095,0,0,0,2684,2689
1738841933.2706444,4095,0,2346,0,4095,4095
1738841933.3108013,0,0,1693,174,2802,2783
1738841933.3541622,0,0,1535,3856,239,188
1738841933.437762,0,0,1274,2286,687,651
1738841933.534729,0,42,1023,611,0,0
1738841933.6661203,790,833,988,1495,0,0
1738841933.7517421,989,1046,415,2214,0,0
1738841933.8393931,4095,4095,0,448,0,0
1738841933.9268842,4095,4095,0,732,559,511
1738841933.971822,4095,4095,0,135,16,0
1738841934.0129995,0,4095,4095,268,176,107
1738841934.0966303,0,4095,4095,328,244,195
1738841934.1438346,0,4095,4095,679,650,590
1738841934.175504,0,4095,4095,1264,1636,1535
1738841934.2194138,0,4095,4095,0,891,816
1738841934.3174562,0,4095,4095,0,4095,4095
1738841934.3520117,0,4095,3823,0,3874,3904
1738841934.4061465,0,4095,3379,0,3920,4095
1738841934.452982,0,4095,2995,4095,128,10
1738841934.538206,0,4095,2946,2336,2094,2074
1738841934.626191,4095,2991,0,1722,0,0
1738841934.7575119,4095,1637,0,4095,0,0
1738841934.8344944,4095,1217,0,2640,1210,1177
1738841934.8800402,4095,795,0,757,0,0
1738841934.9772437,4095,0,0,246,0,0
1738841935.0152302,4095,0,0,272,74,14
1738841935.05612,4095,0,0,45,0,0
1738841935.1515353,4095,0,0,160,31,0
1738841935.1955912,4095,0,0,304,182,139
1738841935.23939,4095,0,0,703,637,582
1738841935.2842646,4095,4095,0,2182,2295,2204
